1789496406.311357	configure	pid=96547 argv=/Users/davidliu/Documents/TradingAgents-AShare/.venv310/lib/python3.10/site-packages/pytest/__main__.py -q -p no:randomly -p dav990_probe tests/test_api_smoke.py tests/test_evidence_relations.py tests/test_evidence_summary.py tests/test_evidence_verifier_fairness.py tests/test_expectation_revision_contract.py tests/test_financial_announce_cutoff.py tests/test_financial_as_of.py tests/test_financial_period_compliance.py tests/test_financial_period_kind.py tests/test_frozen_trade_date_isolation.py tests/test_fund_flow_dispute_tie.py tests/test_fund_flow_evidence.py tests/test_fund_flow_lg_credibility.py tests/test_fund_flow_scale_collector.py tests/test_fund_flow_scale_consumption.py tests/test_fund_flow_scale_metrics.py tests/test_fundamentals_analyst.py tests/test_game_theory_integration.py::test_rt7_single_and_dual_horizon_isolation
1789496493.242494	FINISH	tests/test_fund_flow_lg_credibility.py::test_ths_buy_lg_amount_produces_r0_net_evidence_alongside_dc
1789496493.242634	START	tests/test_fund_flow_lg_credibility.py::test_dc_r0_net_and_ths_netamount_coexist_allows_direction_no_incomparable_block
1789496493.243313	FINISH	tests/test_fund_flow_lg_credibility.py::test_dc_r0_net_and_ths_netamount_coexist_allows_direction_no_incomparable_block
1789496493.243456	START	tests/test_fund_flow_lg_credibility.py::test_large_order_credibility_concordant_higher_than_single_source
1789496493.244043	FINISH	tests/test_fund_flow_lg_credibility.py::test_large_order_credibility_concordant_higher_than_single_source
1789496493.244170	START	tests/test_fund_flow_lg_credibility.py::test_large_order_credibility_divergent_lower_with_divergence_details
1789496493.244823	FINISH	tests/test_fund_flow_lg_credibility.py::test_large_order_credibility_divergent_lower_with_divergence_details
1789496493.244971	START	tests/test_fund_flow_lg_credibility.py::test_smart_money_dual_source_lg_reference_report_retained_not_empty_shell
1789496493.247347	FINISH	tests/test_fund_flow_lg_credibility.py::test_smart_money_dual_source_lg_reference_report_retained_not_empty_shell
1789496493.247501	START	tests/test_fund_flow_lg_credibility.py::test_smart_money_netamount_only_still_blocks_main_force_accumulation_claims
1789496493.249262	FINISH	tests/test_fund_flow_lg_credibility.py::test_smart_money_netamount_only_still_blocks_main_force_accumulation_claims
1789496493.249436	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorNormalCircMv::test_normal_circ_mv_ratio_calculated_and_hung
1789496493.292528	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorNormalCircMv::test_normal_circ_mv_ratio_calculated_and_hung
1789496493.292787	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorAmountUnitContract::test_amount_without_unit_omits_turnover_ratio_and_records_gap
1789496493.327320	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorAmountUnitContract::test_amount_without_unit_omits_turnover_ratio_and_records_gap
1789496493.327571	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorAmountUnitContract::test_amount_with_explicit_unit_calculates_both_ratios
1789496493.361678	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorAmountUnitContract::test_amount_with_explicit_unit_calculates_both_ratios
1789496493.361915	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorDailyBasicFailures::test_daily_basic_token_missing_explicit_gap_not_zero_ratio
1789496493.395396	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorDailyBasicFailures::test_daily_basic_token_missing_explicit_gap_not_zero_ratio
1789496493.395648	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorDailyBasicFailures::test_daily_basic_permission_denied_explicit_gap
1789496493.539247	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorDailyBasicFailures::test_daily_basic_permission_denied_explicit_gap
1789496493.539579	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorDailyBasicFailures::test_daily_basic_provider_unavailable_in_registry
1789496493.585223	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorDailyBasicFailures::test_daily_basic_provider_unavailable_in_registry
1789496493.585521	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorDailyBasicFailures::test_daily_basic_exception_gracefully_handled
1789496493.620215	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorDailyBasicFailures::test_daily_basic_exception_gracefully_handled
1789496493.620480	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorZeroNetAmount::test_net_amount_zero_int_computes_zero_ratio
1789496493.653978	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorZeroNetAmount::test_net_amount_zero_int_computes_zero_ratio
1789496493.654239	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorZeroNetAmount::test_net_amount_decimal_zero_computes_zero_ratio
1789496493.687734	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorZeroNetAmount::test_net_amount_decimal_zero_computes_zero_ratio
1789496493.688032	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorZeroNetAmount::test_net_amount_missing_records_gap
1789496493.869394	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorZeroNetAmount::test_net_amount_missing_records_gap
1789496493.869758	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorCrossDateAndSecurity::test_cross_trade_date_rejected_by_pure_function
1789496493.904872	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorCrossDateAndSecurity::test_cross_trade_date_rejected_by_pure_function
1789496493.905163	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorCrossDateAndSecurity::test_cross_security_rejected_by_pure_function
1789496493.938118	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorCrossDateAndSecurity::test_cross_security_rejected_by_pure_function
1789496493.938397	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorDenominatorSanity::test_zero_circ_mv_rejected
1789496493.971528	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorDenominatorSanity::test_zero_circ_mv_rejected
1789496493.971779	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorDenominatorSanity::test_negative_circ_mv_rejected
1789496494.004599	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorDenominatorSanity::test_negative_circ_mv_rejected
1789496494.004859	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorNeutralityAndIntegration::test_neutrality_no_strength_ranking_in_output
1789496494.191713	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorNeutralityAndIntegration::test_neutrality_no_strength_ranking_in_output
1789496494.192055	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorNeutralityAndIntegration::test_data_collector_class_collect_integration
1789496494.237139	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorNeutralityAndIntegration::test_data_collector_class_collect_integration
1789496494.237411	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorJsonSerialization::test_normal_collector_output_json_serializable_and_sqlite_bindable
1789496494.272227	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorJsonSerialization::test_normal_collector_output_json_serializable_and_sqlite_bindable
1789496494.272522	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorJsonSerialization::test_zero_net_amount_json_serializable_and_sqlite_bindable
1789496494.306574	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorJsonSerialization::test_zero_net_amount_json_serializable_and_sqlite_bindable
1789496494.306849	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorJsonSerialization::test_missing_denominator_json_serializable_and_sqlite_bindable
1789496494.340267	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorJsonSerialization::test_missing_denominator_json_serializable_and_sqlite_bindable
1789496494.340541	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorJsonSerialization::test_missing_amount_unit_json_serializable_and_sqlite_bindable
1789496494.529706	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorJsonSerialization::test_missing_amount_unit_json_serializable_and_sqlite_bindable
1789496494.530060	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorJsonSerialization::test_default_market_data_context_json_serializable
1789496494.531277	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorJsonSerialization::test_default_market_data_context_json_serializable
1789496494.531455	START	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorJsonSerialization::test_unknown_type_raises_type_error_no_default_str_masking
1789496494.532427	FINISH	tests/test_fund_flow_scale_collector.py::TestFundFlowScaleCollectorJsonSerialization::test_unknown_type_raises_type_error_no_default_str_masking
1789496494.532619	START	tests/test_fund_flow_scale_consumption.py::TestFundFlowScalePersistenceAndReadback::test_single_horizon_report_persists_and_reads_all_scale_fields
